Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
meta-llama/Meta-Llama-3-8B,1,1,1,1.0,1.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,58723.219768206276,65266.595005989075,74380.65078258514,77029.96922969818,19397.373213768005,25359.811544418335,39566.748571395874,57778.381073474884,78.09564621096827,88.61339092254639,95.60656547546387,99.86114501953125,3.013486862182617,3.0649900436401367,3.5071372985839844,3.99686336517334,58726.23325506846,65269.84131336212,74383.60691070557,77033.16886425018,710.6709222499998,150.0,307344.0,75684.0
meta-llama/Meta-Llama-3-8B,1,2,1,1.0,2.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,77426.21016025543,81071.12169265747,81957.03628063202,82213.83361339569,22388.76775105794,17563.217878341675,51890.91508388519,60268.33374261855,109.59412613280156,119.49753761291504,164.51144218444824,179.2464256286621,2.92755126953125,2.9714107513427734,3.3276796340942383,3.8920235633850093,77429.13771152496,81073.91965389252,81959.45816040039,82216.72610521317,687.3919736594248,150.0,307344.0,75479.0
meta-llama/Meta-Llama-3-8B,1,4,1,1.0,4.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,69149.96723969777,71503.34417819977,73372.76604175568,73736.00570678711,22810.155541102093,19688.680291175842,46246.625208854675,53232.919642925255,92.61787190586627,111.93394660949707,132.66944885253906,136.68298721313477,3.047741254170736,3.081679344177246,3.433847427368164,3.9546704292297346,69153.01498095195,71507.07483291626,73376.06947422028,73738.57461690903,783.2811850719065,150.0,307344.0,75200.0
meta-llama/Meta-Llama-3-8B,1,8,1,1.0,8.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,110112.80939737956,114092.79870986938,116014.17195796967,116706.98298692703,43598.83043130239,41389.8583650589,84027.66921520233,93837.49028444289,131.81699320996225,172.34015464782715,186.71655654907227,189.79814529418945,2.906670570373535,2.9664039611816406,3.238677978515625,3.999965190887449,110115.71606794994,114096.55320644379,116016.73374176025,116709.47241544724,545.2568308489091,150.0,307344.0,75839.0
meta-llama/Meta-Llama-3-8B,2,1,1,2.0,1.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,32529.44695154826,33931.581020355225,35311.4143371582,35806.561472415924,726.530868212382,451.7490863800049,1051.388645172119,6045.0228452682495,63.218926354664326,58.90297889709473,92.1928882598877,123.52047443389893,3.1689278284708657,3.1480789184570312,3.691864013671875,4.767439365386957,32532.615879376728,33934.635162353516,35314.72566127777,35809.57844018936,1333.2732437201792,150.0,307344.0,75609.0
meta-llama/Meta-Llama-3-8B,2,2,1,2.0,2.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,35369.939403533936,35868.14260482788,42776.55897140503,43648.10677289963,2266.5358781814575,2012.2805833816528,4248.329877853393,5851.304230690001,65.80582472269387,50.4765510559082,112.44773864746094,121.78939819335938,3.179324467976888,3.1255483627319336,3.7487983703613277,4.813187122344971,35373.118728001915,35871.64807319641,42778.70559692383,43651.80147886276,1381.4053299487268,150.0,307344.0,75607.0
meta-llama/Meta-Llama-3-8B,2,4,1,2.0,4.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,32577.56494998932,33862.05744743347,39257.56804943085,41509.08532619476,3345.453119277954,3751.707673072815,5809.131169319153,6706.428558826446,58.2467640719429,39.58606719970703,109.3986988067627,114.33172225952148,2.9981056849161782,3.0083656311035156,3.3954858779907227,4.78624820709228,32580.563055674236,33865.188121795654,39260.519671440125,41513.859186172485,1482.824473744027,150.0,307344.0,75430.0
meta-llama/Meta-Llama-3-8B,4,1,1,4.0,1.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,22678.30505847931,23428.739190101624,25487.79366016388,25722.28304386139,319.44475650787354,317.37518310546875,390.84200859069824,523.9413261413573,44.4262785581339,39.52491283416748,62.766051292419434,75.99928140640259,3.06397279103597,3.0165910720825195,3.510165214538574,4.551115036010741,22681.369031270344,23431.60367012024,25490.426874160767,25725.75350046158,1518.9674687816428,150.0,307344.0,75642.0
meta-llama/Meta-Llama-3-8B,4,2,1,4.0,2.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,25519.20285542806,25723.331451416016,33684.30643081665,34685.7622551918,635.7195091247559,577.6047706604004,880.6507587432861,1181.8079590797422,49.387010859924494,33.19740295410156,100.92020034790039,163.72161865234375,3.0115207036336265,3.0149221420288086,3.4201860427856445,4.450743198394773,25522.214376131695,25726.523876190186,33687.143898010254,34689.539234638214,1742.618968405254,150.0,307344.0,75727.0
meta-llama/Meta-Llama-3-8B,8,1,1,8.0,1.0,1.0,512.0,512.0,8.0,5.0,512.0,0.7,0.9,19863.598941167194,20136.16991043091,22447.640562057495,22592.21560239792,306.3309446970622,298.1513738632202,389.9087190628052,476.4305877685545,38.8863978147001,34.110426902770996,55.324578285217285,61.61722421646118,3.0505752563476562,3.0072927474975586,3.5224199295043945,4.536447525024414,19866.649516423542,20139.334321022034,22450.678730010986,22595.495297908783,1886.855829442275,150.0,307344.0,75590.0
